,method,finetune,dataset,n_epochs,batch_size,lr,beta,regular_weight,K,Results/test_acc,Results/test_acc_bottom_decile,Results/test_acc_std,Results/test_f1,Results/test_f1_bottom_decile,Results/test_f1_std,Results/test_loss,Results/test_loss_bottom_decile,Results/test_loss_std,Results/val_acc,Results_unseen/test_acc,Results_unseen/test_acc_bottom_decile,Results_unseen/test_acc_std,Results_unseen/test_f1,Results_unseen/test_f1_bottom_decile,Results_unseen/test_f1_std,Results_unseen/test_loss,Results_unseen/test_loss_bottom_decile,Results_unseen/test_loss_std,Results_weighted/test_acc,Results_weighted/test_f1,Results_weighted/test_loss,Results_weighted_unseen/test_acc,Results_weighted_unseen/test_f1,Results_weighted_unseen/test_loss
1037,pfedme,1,sst2,3,32.0,0.01,,0.05,,0.5147714272528345,0.0,0.435576104027265,0.4542040469213446,0.0,0.42363069670840087,0.7006951444738708,0.5455108284950256,0.13440838007048878,0.47867065694865263,0.5516993464052288,0.1,0.4032099671207845,0.4563651291237497,0.09090909090909093,0.3835848074020268,0.6895810266335806,0.5532407164573669,0.12120614413965589,0.49085365853658536,0.4416400079923216,0.7070748855064555,0.4907407407407408,0.4263593101236779,0.7101620761332689
1038,pfedme,1,sst2,3,32.0,0.5,,0.8,,0.5147714272528345,0.0,0.435576104027265,0.4542040469213446,0.0,0.42363069670840087,1.456673463872408,0.03470335900783539,1.282582785929728,0.47870758457051377,0.5516993464052288,0.1,0.4032099671207845,0.4563651291237497,0.09090909090909093,0.3835848074020268,1.142222696161647,0.058319851756095886,1.0771816321868046,0.49085365853658536,0.4416400079923216,1.4463082771072528,0.4907407407407408,0.4263593101236779,1.2207762006049354
1039,pfedme,1,sst2,3,32.0,0.5,,0.5,,0.5147714272528345,0.0,0.435576104027265,0.4542040469213446,0.0,0.42363069670840087,2.204321433370569,0.009257297962903976,1.9694231731207732,0.47870758457051377,0.5516993464052288,0.1,0.4032099671207845,0.4563651291237497,0.09090909090909093,0.3835848074020268,1.8670427060846624,0.01023182738572359,1.7647329750534546,0.49085365853658536,0.4416400079923216,2.2878600430643616,0.4907407407407408,0.4263593101236779,2.1270767708515956
1040,pfedme,1,sst2,3,32.0,0.5,,0.1,,0.5147714272528345,0.0,0.435576104027265,0.4542040469213446,0.0,0.42363069670840087,1.2771896491187251,0.08427670072106754,1.0823395342627624,0.4786638526445014,0.5516993464052288,0.1,0.4032099671207845,0.4563651291237497,0.09090909090909093,0.3835848074020268,1.0528580602729458,0.11895268333369288,0.9349231137950093,0.49085365853658536,0.4416400079923216,1.3134601020719856,0.4907407407407408,0.4263593101236779,1.2676522815255102
1041,pfedme,1,sst2,3,32.0,0.5,,0.05,,0.498678951525482,0.09090909090909093,0.32628608499076595,0.3865288325501307,0.08333333333333334,0.29082382036455406,0.7311258182136818,0.5635892152786255,0.15424350621436292,0.5357459724584489,0.43694482007362334,0.0,0.3186475450602998,0.33785248694859676,0.0,0.273450144508412,0.7417715586464981,0.5736775994300842,0.16460277111173863,0.5045731707317073,0.3693543624695185,0.7154580895766253,0.4537037037037037,0.33302015331477575,0.7319594036649775
1042,pfedme,1,sst2,3,32.0,0.005,,0.8,,0.5302529359816259,0.0,0.4099014263225739,0.42984146112249577,0.0,0.371055018775684,0.6956121722772878,0.5410686135292053,0.13429375606444477,0.49463297464198674,0.549465949214935,0.1111111111111111,0.3662346706774934,0.36846327033178927,0.1,0.26097810408386707,0.6812604810314618,0.5483950828683788,0.12176600289513546,0.4984756097560976,0.3959127981167117,0.7027055944611387,0.5046296296296297,0.3007921499762666,0.7053081509139802
1043,pfedme,1,sst2,3,32.0,0.005,,0.5,,0.5153387645049545,0.0,0.42583175596591,0.42223676443450425,0.0,0.38989025262380234,0.6964657000287321,0.5537182092666626,0.12441615239113726,0.48065782827772097,0.5387252084741943,0.1111111111111111,0.37982511273264213,0.3579391761001033,0.1,0.27241110349072156,0.6842907362285702,0.5602246255710207,0.11265390034541004,0.4954268292682927,0.4087591291160575,0.7027604624447299,0.4907407407407408,0.28713320683838855,0.7055924101560204
1044,pfedme,1,sst2,3,32.0,0.005,,0.1,,0.5147714272528345,0.0,0.435576104027265,0.4542040469213446,0.0,0.42363069670840087,0.700238293503826,0.5511246919631958,0.12900235945460722,0.47870802615642544,0.5516993464052288,0.1,0.4032099671207845,0.4563651291237497,0.09090909090909093,0.3835848074020268,0.6897969316477063,0.5589136789584982,0.11614063306568163,0.49085365853658536,0.4416400079923216,0.7062879100260211,0.4907407407407408,0.4263593101236779,0.7094485980493052
1045,pfedme,1,sst2,3,32.0,0.005,,0.05,,0.5147714272528345,0.0,0.435576104027265,0.4542040469213446,0.0,0.42363069670840087,0.700999069885062,0.548772931098938,0.13194600594816824,0.47867065694865263,0.5516993464052288,0.1,0.4032099671207845,0.4563651291237497,0.09090909090909093,0.3835848074020268,0.6905856703889781,0.5564000955943403,0.118771717614444,0.49085365853658536,0.4416400079923216,0.7071588540040865,0.4907407407407408,0.4263593101236779,0.7103550191278811
1046,pfedme,1,sst2,3,32.0,0.05,,0.8,,0.5299582550791495,0.1111111111111111,0.3338277845579465,0.42103764324010023,0.1,0.3085847254509118,0.7516488339814559,0.35185766220092773,0.3131776545369961,0.5545812338519981,0.5259290248666516,0.1896551724137931,0.2568155151128867,0.35321653319278457,0.15942028985507245,0.12779378475342457,0.7464492710499928,0.4444881081581116,0.295849917390914,0.5609756097560976,0.3898067549872024,0.7288473593071103,0.5277777777777778,0.36404743363624736,0.7599112374915017
1047,pfedme,1,sst2,3,32.0,0.05,,0.5,,0.533273778064968,0.0,0.42425855828876113,0.47757860021118254,0.0,0.4138648325411408,0.918797960088498,0.17034754157066345,0.6534709322085575,0.5253073596211324,0.6055882352941176,0.16666666666666666,0.3717248781902727,0.5260704133340396,0.14285714285714285,0.3580248775269958,0.7932210115694451,0.17834563861633168,0.5813645066198307,0.5076219512195121,0.4623220407663824,0.950854955740818,0.5231481481481481,0.46175245177377183,0.920019434420047
1048,pfedme,1,sst2,3,32.0,0.05,,0.1,,0.5147714272528345,0.0,0.435576104027265,0.4542040469213446,0.0,0.42363069670840087,0.7107956453461528,0.44411683082580566,0.23317091262586767,0.4794705657669196,0.5516993464052288,0.1,0.4032099671207845,0.4563651291237497,0.09090909090909093,0.3835848074020268,0.6814609907139306,0.448773088126347,0.21517888973625615,0.49085365853658536,0.4416400079923216,0.7226816053252395,0.4907407407407408,0.4263593101236779,0.7224320992827415
1049,pfedme,1,sst2,3,32.0,0.05,,0.05,,0.5239201540110562,0.0,0.38945135392797825,0.3961231169622986,0.0,0.32870143866471135,0.6902762078717611,0.5839024782180786,0.09466800557791268,0.47759364222040945,0.549741003681166,0.2,0.34526232170026044,0.3794377522638393,0.19576719576719576,0.2495084489168882,0.6753618306812198,0.5904468565151609,0.08821919214352543,0.5,0.3653017756753394,0.6961595292498426,0.5046296296296297,0.30931666852560574,0.6980742687980334
1050,pfedme,1,sst2,1,32.0,0.1,,0.8,,0.5632660736400303,0.2857142857142857,0.24188738378550736,0.4162518386232767,0.25,0.21397799946648935,0.6964260642691524,0.47597092390060425,0.16855616180137897,0.5811892688551298,0.5884276162572308,0.4166666666666667,0.2130509610876923,0.5016017847720439,0.325,0.23544681643282855,0.660126615598284,0.4617765545845032,0.14737293660570883,0.5716463414634146,0.4114234481303905,0.6938217367022866,0.5370370370370371,0.4159349256916728,0.7233002147188893
1051,pfedme,1,sst2,1,32.0,0.1,,0.5,,0.5328830557937773,0.0,0.30343775783954774,0.3903241732696025,0.0,0.23920691647689127,0.7067501610020007,0.4779836237430573,0.1877863419181613,0.5895626242338246,0.6318307227105402,0.4074074074074074,0.22228850865758473,0.5232238310845734,0.31220147633521494,0.2489616320852662,0.6647367997416135,0.4570423364639282,0.16475029467736804,0.5487804878048781,0.38782958968681874,0.7105238073755328,0.5370370370370371,0.4051483412752831,0.7160601502767315
1052,pfedme,1,sst2,1,32.0,0.1,,0.1,,0.5178880965058866,0.0,0.36018832176863935,0.3512464635800188,0.0,0.25343688848040197,0.6888505729627363,0.5988656878471375,0.07820972425085393,0.4802563475671347,0.5429790211103598,0.2,0.3309689689654805,0.3810244354157128,0.2,0.24272512501546417,0.6766043702076221,0.6118511352045782,0.07060726665234483,0.5,0.31992387395258115,0.693454871090447,0.5046296296296297,0.3158684458528381,0.6965903570806539
1053,pfedme,1,sst2,1,32.0,0.1,,0.05,,0.5262645285557185,0.0,0.4219976166941012,0.4338315669114678,0.0,0.3884697258246811,0.6927042788344332,0.5767708420753479,0.10379568997618543,0.47851183001054753,0.5436873638344226,0.1111111111111111,0.3692125617325293,0.41607157436968334,0.1,0.3241958835015861,0.6793660852415808,0.5841859907939516,0.09352405237211694,0.4954268292682927,0.4069288073374919,0.6990166818041627,0.5046296296296297,0.4361752742329927,0.7014000915266849
1054,pfedme,1,sst2,1,32.0,0.01,,0.8,,0.516300302966493,0.0,0.4268803326715429,0.4349818624737199,0.0,0.4001021979036454,0.6960090803057378,0.55238938331604,0.12475792867566744,0.49420387659226606,0.5366418751408609,0.1111111111111111,0.3817978747072944,0.35524041145011914,0.1,0.2743876896735023,0.6845783111692845,0.5620230210238489,0.11245760828281236,0.4969512195121951,0.4289647723489604,0.7020618197758023,0.4861111111111111,0.28113595206064595,0.7067777616558252
1055,pfedme,1,sst2,1,32.0,0.01,,0.5,,0.5130353161417235,0.0,0.43173397348360176,0.4420520861370309,0.0,0.41355069806048333,0.6975961051984713,0.5551759600639343,0.12393852457048632,0.47977046583750543,0.5350326797385622,0.1,0.3874724796236738,0.40181967457829526,0.09090909090909093,0.33853883336535134,0.6868297573478742,0.5633906886495393,0.11157700029073105,0.49085365853658536,0.4359621026838567,0.7034740073651802,0.4861111111111111,0.4112077949721627,0.7075414801085437
1056,pfedme,1,sst2,1,32.0,0.01,,0.1,,0.5147714272528345,0.0,0.435576104027265,0.4542040469213446,0.0,0.42363069670840087,0.7006999634704101,0.5495070815086365,0.1309381517879889,0.47867065694865263,0.5516993464052288,0.1,0.4032099671207845,0.4563651291237497,0.09090909090909093,0.3835848074020268,0.6903962046935641,0.5574834655071127,0.11780869849719287,0.49085365853658536,0.4416400079923216,0.7068005281432372,0.4907407407407408,0.4263593101236779,0.7101884186267853
1057,pfedme,1,sst2,1,32.0,0.01,,0.05,,0.513080605996796,0.0,0.43180300807339805,0.4421884497733944,0.0,0.4135512645892552,0.6966916506714773,0.5565832853317261,0.12425151506423018,0.4790050185591549,0.5371160130718955,0.1,0.38553745158923114,0.40451843922827946,0.09090909090909093,0.33656549707232064,0.6825652079335575,0.5633620188154024,0.11264146071438332,0.49085365853658536,0.4360872874584317,0.7042832569014735,0.4907407407407408,0.41720504974990535,0.7064721170398924
1058,pfedme,1,sst2,1,32.0,0.5,,0.8,,0.5147714272528345,0.0,0.435576104027265,0.4542040469213446,0.0,0.42363069670840087,1.5169982051726412,0.02864694211851148,1.3618297688310017,0.4786786333292293,0.5516993464052288,0.1,0.4032099671207845,0.4563651291237497,0.09090909090909093,0.3835848074020268,1.1745304632460931,0.04764029011130333,1.1274462209721154,0.49085365853658536,0.4416400079923216,1.485750178796546,0.4907407407407408,0.4263593101236779,1.3009922418191475
1059,pfedme,1,sst2,1,32.0,0.5,,0.5,,0.4902285727471654,0.0,0.4311023737722852,0.37887335398269056,0.0,0.3791862437658106,1.858808821824569,0.02456023171544075,1.601997702061804,0.5157368598739307,0.43371732026143783,0.0,0.3914871904160288,0.29747859138339017,0.0,0.29892238866773274,2.184810775711105,0.4278039336204529,1.5851312348839752,0.5137195121951219,0.3628752815390416,1.7863401414701578,0.47685185185185186,0.32933261891648974,1.934905578572027
1060,pfedme,1,sst2,1,32.0,0.5,,0.1,,0.48522857274716547,0.0,0.435576104027265,0.3747066873160239,0.0,0.38239728013614976,0.9282341226461892,0.23642168939113617,0.5921659914745071,0.5212924154294862,0.4483006535947712,0.0,0.4032099671207845,0.3021923960971949,0.0,0.3009832885444905,0.9989382918538718,0.3689410090446472,0.5664816729028783,0.5091463414634146,0.3590643059292855,0.8870773316111144,0.5092592592592593,0.3398077405027224,0.9263362471980078
1061,pfedme,1,sst2,1,32.0,0.5,,0.05,,0.5079871011486554,0.0,0.42135789693072184,0.41914072592844925,0.0,0.3903020120941295,0.7448568474140956,0.3909777402877808,0.30943328979968143,0.5434480355143855,0.5868270603260461,0.1,0.3777145732974462,0.4632018298210202,0.09090909090909093,0.3327892794894719,0.7022532498699496,0.4021480936428597,0.26980106844143736,0.49390243902439024,0.4019920012417824,0.7524620121935519,0.5,0.31077042797744947,0.7577754820662516
1062,pfedme,1,sst2,1,32.0,0.005,,0.8,,0.5130353161417235,0.0,0.43173397348360176,0.4420520861370309,0.0,0.41355069806048333,0.6975364708866089,0.5647475719451904,0.1141583313232887,0.479621093870214,0.5350326797385622,0.1,0.3874724796236738,0.40181967457829526,0.09090909090909093,0.33853883336535134,0.6883210562426468,0.5741118418759313,0.10238807152461424,0.49085365853658536,0.4359621026838567,0.7027558389960266,0.4861111111111111,0.4112077949721627,0.7068228837516572
1063,pfedme,1,sst2,1,32.0,0.005,,0.5,,0.5158130939195013,0.0,0.4344919161388578,0.45528738025467785,0.0,0.4226242964209649,0.6987761115468215,0.5601133704185486,0.11952620775550032,0.47860016640209546,0.5350326797385622,0.1,0.3874724796236738,0.40181967457829526,0.09090909090909093,0.33853883336535134,0.6893049730651681,0.5688174901337459,0.10727666695995922,0.4923780487804878,0.4432253738459801,0.7042539577658583,0.4861111111111111,0.4112077949721627,0.7079810588448135
1064,pfedme,1,sst2,1,32.0,0.005,,0.1,,0.513080605996796,0.0,0.43180300807339805,0.4421884497733944,0.0,0.4135512645892552,0.6966700277418025,0.557313084602356,0.12366341590894298,0.4790050185591549,0.5371160130718955,0.1,0.38553745158923114,0.40451843922827946,0.09090909090909093,0.33656549707232064,0.6826308860861021,0.5639801169263905,0.11209774293512163,0.49085365853658536,0.4360872874584317,0.7042300292268032,0.4907407407407408,0.41720504974990535,0.7064127568845395
1065,pfedme,1,sst2,1,32.0,0.005,,0.05,,0.5158583837745737,0.0,0.434560223100327,0.45542374389104145,0.0,0.4226205802805942,0.697150423174057,0.5543955564498901,0.12684674857085848,0.4786508073260868,0.5371160130718955,0.1,0.38553745158923114,0.40451843922827946,0.09090909090909093,0.33656549707232064,0.6828846029851628,0.5607363108930916,0.11499177955967592,0.4923780487804878,0.4433505586205551,0.704894241854185,0.4907407407407408,0.41720504974990535,0.7070117907391654
1066,pfedme,1,sst2,1,32.0,0.05,,0.8,,0.533840737069427,0.0,0.41546681473928576,0.4550322345471619,0.0,0.3923018485636371,0.73562855835461,0.3543658344184651,0.3193386639676445,0.5168587190256718,0.597483660130719,0.16666666666666666,0.3417759504897985,0.4831351694282729,0.14285714285714285,0.31202871862221504,0.688949047731257,0.39187845793263665,0.2783860764169037,0.5030487804878049,0.432023836196194,0.7507263673696576,0.5231481481481481,0.4539939798919685,0.75222258090421
1067,pfedme,1,sst2,1,32.0,0.05,,0.5,,0.5223949842513915,0.0,0.4293950846608277,0.45675004477139536,0.0,0.4118927948866216,0.7082187139542402,0.4377584159374237,0.22936267667115115,0.5009767719200032,0.5815141612200436,0.16666666666666666,0.3675660850067971,0.4650963873600136,0.14285714285714285,0.3292505903161501,0.6799728646360594,0.4587558353769368,0.20598945061730156,0.4969512195121951,0.4456512112072232,0.7193950556400346,0.5092592592592593,0.4385652223365423,0.7241352815870885
1068,pfedme,1,sst2,1,32.0,0.05,,0.1,,0.5147714272528345,0.0,0.435576104027265,0.4542040469213446,0.0,0.42363069670840087,0.7009360514255594,0.5289310812950134,0.149985691653289,0.47867065694865263,0.5516993464052288,0.1,0.4032099671207845,0.4563651291237497,0.09090909090909093,0.3835848074020268,0.6872674689895805,0.5364859761862919,0.13569713525664226,0.49085365853658536,0.4416400079923216,0.7080746583822297,0.4907407407407408,0.4263593101236779,0.7115769579454705
1069,pfedme,1,sst2,1,32.0,0.05,,0.05,,0.5147714272528345,0.0,0.435576104027265,0.4542040469213446,0.0,0.42363069670840087,0.7013255576669468,0.5367940068244934,0.14250598791152266,0.47867065694865263,0.5516993464052288,0.1,0.4032099671207845,0.4563651291237497,0.09090909090909093,0.3835848074020268,0.6893262792592761,0.5451303412174356,0.12855640108870237,0.49085365853658536,0.4416400079923216,0.7080254188579757,0.4907407407407408,0.4263593101236779,0.7113968945211835
1070,pfedme,1,sst2,3,16.0,0.1,,0.8,,0.5337421224692812,0.037037037037037035,0.3669720063079633,0.41539769779524055,0.03571428571428571,0.32367289476844224,0.844891748882897,0.2416652739048004,0.5045040020479499,0.5482473411414839,0.5205351776726015,0.16666666666666666,0.2858408555496475,0.34543624305322673,0.14285714285714285,0.1520232689197221,0.8733084834033494,0.385218878587087,0.4973925552774019,0.5640243902439024,0.38561106853095256,0.8002471167185321,0.5138888888888888,0.35262805717078655,0.8960081614829876
1071,pfedme,1,sst2,3,16.0,0.1,,0.5,,0.5308391819560466,0.07407407407407407,0.357801359644867,0.4212806767423415,0.06896551724137931,0.3196635672283474,0.7608734657913825,0.33667969703674316,0.3489513473562368,0.547039238032731,0.5656038239050409,0.16666666666666666,0.29050931913582156,0.39670624336104215,0.14285714285714285,0.1864918241910351,0.7462565131984407,0.40066281402552567,0.36052078695133394,0.5701219512195121,0.39566061316259193,0.7325565096717782,0.5509259259259259,0.3773507491915645,0.769231028854847
1072,pfedme,1,sst2,3,16.0,0.1,,0.1,,0.5158870477434551,0.0,0.42781917975849726,0.447293363049395,0.0,0.4106762576229423,0.7434119625866593,0.3523365539662978,0.34236340606210935,0.4852281924795238,0.5587363834422658,0.1111111111111111,0.39456184840451064,0.4637920771756978,0.1,0.37587304979980385,0.6830269851837085,0.35822250205894995,0.30578473991601535,0.49390243902439024,0.441492873948943,0.7577065051783148,0.5,0.4361784840053518,0.7476079345301345
1073,pfedme,1,sst2,3,16.0,0.1,,0.05,,0.5314787726294574,0.125,0.33371997262768355,0.3545076502308067,0.1111111111111111,0.22042530618973388,0.6870029581786963,0.5892087010776296,0.08577801843163796,0.5002272867170421,0.5847622267297724,0.23333333333333336,0.3103425418374096,0.43955954525109153,0.23248053392658508,0.24807097432864564,0.66874247541131,0.5985676666785931,0.08011679078789306,0.5060975609756098,0.32282929492529955,0.6920358217889215,0.5185185185185185,0.33977067056152604,0.6920335389397763
1074,pfedme,1,sst2,3,16.0,0.01,,0.8,,0.5212838731402805,0.0,0.4282136644241823,0.4631206988593541,0.0,0.41750815084409465,0.7135375355342852,0.4209479495235112,0.25324528393976625,0.4953036895926239,0.5585974945533769,0.16666666666666666,0.3615525312421241,0.42779515200999774,0.1657397107897664,0.31605244964971657,0.6786293471850924,0.42925553280731726,0.2291476426454806,0.4969512195121951,0.4505928074911369,0.727281237429962,0.5092592592592593,0.43715506970687745,0.7243321057822969
1075,pfedme,1,sst2,3,16.0,0.01,,0.5,,0.5290742771806846,0.0,0.4256647401498791,0.4613330350240189,0.0,0.4082081604582946,0.7010505969234104,0.4779355227947235,0.19475713136703876,0.4857135789219774,0.5420697167755991,0.1111111111111111,0.3787746889613836,0.4092466226302433,0.1,0.3310015095241816,0.677247954713941,0.4840625401200919,0.17823777177911063,0.5,0.4471238947712979,0.7118183270823665,0.4953703703703703,0.4210269688538366,0.7123647116952472
1076,pfedme,1,sst2,3,16.0,0.01,,0.1,,0.5147714272528345,0.0,0.435576104027265,0.4542040469213446,0.0,0.42363069670840087,0.7003672362508173,0.534885849641717,0.1435543397687509,0.47858732361531936,0.5516993464052288,0.1,0.4032099671207845,0.4563651291237497,0.09090909090909093,0.3835848074020268,0.6873687162412547,0.5423220293275242,0.13022633812579895,0.49085365853658536,0.4416400079923216,0.7074595993248428,0.4907407407407408,0.4263593101236779,0.7102740702253801
1077,pfedme,1,sst2,3,16.0,0.01,,0.05,,0.5147714272528345,0.0,0.435576104027265,0.4542040469213446,0.0,0.42363069670840087,0.7011016746291071,0.5402090152104696,0.1393865036608806,0.47867065694865263,0.5516993464052288,0.1,0.4032099671207845,0.4563651291237497,0.09090909090909093,0.3835848074020268,0.6893940188124217,0.5479613768643347,0.12597173896571923,0.49085365853658536,0.4416400079923216,0.7077827928814946,0.4907407407407408,0.4263593101236779,0.7108279129973164
1078,pfedme,1,sst2,3,16.0,0.5,,0.8,,0.5147714272528345,0.0,0.435576104027265,0.4542040469213446,0.0,0.42363069670840087,1.3508848599899157,0.034301476123241276,1.179765547738803,0.4787823229860593,0.5516993464052288,0.1,0.4032099671207845,0.4563651291237497,0.09090909090909093,0.3835848074020268,0.9972131264373804,0.1010524389044992,0.8531909982391706,0.49085365853658536,0.4416400079923216,1.4167836403457177,0.4907407407407408,0.4263593101236779,1.1539145947296034
1079,pfedme,1,sst2,3,16.0,0.5,,0.5,,0.5102285727471655,0.0,0.4357064536614215,0.3997066873160239,0.0,0.38970161083798954,1.6486361700389232,0.03998256474733353,1.4495798917769924,0.5129590820961528,0.3837173202614379,0.0,0.38779369809987857,0.27372232957834786,0.0,0.29868183532749476,2.067235622112438,0.2176743596792221,1.470962721714019,0.5320121951219512,0.3819301595878221,1.530635286936048,0.3657407407407408,0.27654092601639574,1.953884020792665
1080,pfedme,1,sst2,3,16.0,0.5,,0.1,,0.5242384707823782,0.0,0.4146709645720162,0.42519417931137327,0.0,0.37540726006490566,0.9901691993570498,0.1799442871258809,0.7316838928244638,0.4893505627434598,0.5580827886710239,0.13333333333333333,0.3806412872989397,0.4716720260901295,0.1294642857142857,0.36666382382833695,0.8536686775121446,0.1923752874135971,0.6119458577233582,0.5076219512195121,0.41610805148514457,0.9743322756300432,0.4953703703703703,0.43785354667977594,0.9973613342477216
1081,pfedme,1,sst2,3,16.0,0.5,,0.05,,0.48197933504687446,0.0,0.39106887637479526,0.34924131164024164,0.0,0.3223147586141531,0.763732763072527,0.47307324409484863,0.2526923371197248,0.519076036050088,0.4206266433776576,0.0,0.37019055269123063,0.24517350663762744,0.0,0.19729872224236225,0.7853460847192735,0.4918720777387972,0.26867071505423307,0.5045731707317073,0.31738206332702124,0.7375341458927568,0.46296296296296297,0.2663837802473121,0.760651729862999
1082,pfedme,1,sst2,3,16.0,0.005,,0.5,,0.5094368312932386,0.0,0.43610754797268336,0.4398269747527828,0.0,0.41660937088968786,0.6974100926242575,0.5362078008197603,0.1401804860763431,0.47979715045688376,0.5383660130718955,0.1111111111111111,0.38384203078974377,0.4056751940588147,0.1,0.3351788826082015,0.6831933653370765,0.5430756601794012,0.127632689731122,0.49085365853658536,0.4374233641373737,0.7047297289458717,0.4907407407407408,0.41656268313955097,0.7072901772680106
1083,pfedme,1,sst2,3,16.0,0.005,,0.8,,0.529913980955171,0.0,0.4172045038780751,0.4396764258348243,0.0,0.38510971458194865,0.6967125781937096,0.5221499601999918,0.15201749585890312,0.4970765057369129,0.5403455788445647,0.1111111111111111,0.37671998741782586,0.3588118400215477,0.1,0.26993697162925195,0.6799479915318647,0.5289420094983331,0.13861271584174809,0.4984756097560976,0.413232397196576,0.7049686994585322,0.4907407407407408,0.2856002377749317,0.7071257090127027
1084,pfedme,1,sst2,3,16.0,0.005,,0.1,,0.5147714272528345,0.0,0.435576104027265,0.4542040469213446,0.0,0.42363069670840087,0.7007012076521943,0.5454607407251993,0.1344309922421723,0.47867065694865263,0.5516993464052288,0.1,0.4032099671207845,0.4563651291237497,0.09090909090909093,0.3835848074020268,0.6896058102983436,0.5532011328072384,0.1212605517541084,0.49085365853658536,0.4416400079923216,0.7070886143823949,0.4907407407407408,0.4263593101236779,0.7101823425403347
1085,pfedme,1,sst2,3,16.0,0.005,,0.05,,0.5147714272528345,0.0,0.435576104027265,0.4542040469213446,0.0,0.42363069670840087,0.701250327628176,0.5458339850107828,0.13475833364042483,0.47867065694865263,0.5516993464052288,0.1,0.4032099671207845,0.4563651291237497,0.09090909090909093,0.3835848074020268,0.6905095784617226,0.5534731416866697,0.12141759503988224,0.49085365853658536,0.4416400079923216,0.7075781544170728,0.4907407407407408,0.4263593101236779,0.7107590141671675
1086,pfedme,1,sst2,3,16.0,0.05,,0.5,,0.5336863978525878,0.0,0.41511841399658433,0.4572457910470929,0.0,0.3917537834132719,0.9150689807884852,0.17917947471141815,0.6453492055234644,0.5316400759257635,0.6113752723311547,0.16666666666666666,0.36446514082307424,0.5316724037904754,0.1657397107897664,0.3518027700915519,0.7874087299479966,0.18152110021689843,0.5645733724150577,0.5076219512195121,0.4274095044787613,0.9423750766393978,0.5324074074074074,0.4713787388095789,0.9063670640052468
1087,pfedme,1,sst2,3,16.0,0.05,,0.1,,0.5157183969498043,0.0,0.43459482047254583,0.4552312635883984,0.0,0.4226824764826546,0.7112001747575057,0.4381609984806606,0.23733947712615044,0.48058902310589,0.5554030501089324,0.1,0.3982650782461896,0.4599365576951784,0.09090909090909093,0.379463238622274,0.6807376430652312,0.4440956783705744,0.2171118094332437,0.49390243902439024,0.44489650119806873,0.7228327926884337,0.4953703703703703,0.4308235958379637,0.7216641030929707
1088,pfedme,1,sst2,3,16.0,0.05,,0.05,,0.5239201540110562,0.0,0.38945135392797825,0.3961231169622986,0.0,0.32870143866471135,0.6902095369334245,0.5806624492009481,0.0979664883517911,0.4779275260792145,0.549741003681166,0.2,0.34526232170026044,0.3794377522638393,0.19576719576719576,0.2495084489168882,0.6749228180029759,0.5873672386695599,0.09035752808332843,0.5,0.3653017756753394,0.6962933844727713,0.5046296296296297,0.30931666852560574,0.698096574180656
1089,pfedme,1,sst2,3,16.0,0.05,,0.8,,0.5566430878703729,0.125,0.31486447912502685,0.39570878497082945,0.1111111111111111,0.23580375271129744,0.7474998453812348,0.3031318801290849,0.3485968204174983,0.595042553748955,0.6467657388625948,0.3125,0.26858727549290234,0.5109195991967501,0.31220147633521494,0.2566252481589689,0.6632020813202519,0.2754102945327759,0.32142837622798753,0.5579268292682927,0.38307278143833007,0.770273354676802,0.5648148148148148,0.39540398603535687,0.7655879253590548
1090,pfedme,1,sst2,1,16.0,0.1,,0.8,,0.5547765889044156,0.2,0.2761479467529251,0.4019482658045888,0.16666666666666669,0.2213355328230256,0.7089927567601901,0.4211475512255793,0.21407497192915903,0.5939050656110834,0.6227974983096687,0.4444444444444444,0.21710446455109156,0.5168511288931839,0.30769230769230765,0.24986701096542285,0.6693923813145826,0.4193601608276367,0.17064768913933956,0.5670731707317073,0.39506048498466423,0.7085448793112868,0.5277777777777778,0.3951749987660173,0.7419643057165323
1091,pfedme,1,sst2,1,16.0,0.1,,0.1,,0.5119936494750569,0.0,0.432818384582329,0.4409687528036974,0.0,0.41454453881827275,0.7006029690606708,0.5111579100290934,0.16621999205931026,0.47889379847416863,0.5350326797385622,0.1,0.3874724796236738,0.40181967457829526,0.09090909090909093,0.33853883336535134,0.6811734765514157,0.5184438187500526,0.15011863791491165,0.4893292682926829,0.4343767368301982,0.7084673417323246,0.4861111111111111,0.4112077949721627,0.7116159683576336
1092,pfedme,1,sst2,1,16.0,0.1,,0.05,,0.5245137847397572,0.0,0.4152656943781981,0.4236571628302602,0.0,0.37544497475773875,0.6917258881672252,0.5811701416969299,0.09910010464531828,0.476946697685813,0.5481318082788672,0.16666666666666666,0.35095454091799927,0.4264465059515115,0.1657397107897664,0.31392787214340884,0.6785525520937241,0.5889748088244734,0.08922440863617095,0.4954268292682927,0.39298675193483507,0.6978894494837378,0.5046296296296297,0.4399850261030894,0.7002049974269338
